interaction_id,user_id,product_id,interaction,timestamp,session_id,device,rating_given
I0054289,U03119,P005884,add_to_cart,2026-03-30T14:36:20.800219,48b8b143,tablet,
I0054290,U04439,P003610,view,2025-07-12T15:53:20.800219,9e3f28e3,mobile,
I0054291,U01600,P002965,view,2026-01-26T23:26:20.800219,a31e6043,desktop,
I0054292,U03553,P002622,view,2025-09-30T10:26:20.800219,17d9ba81,tablet,
I0054293,U04250,P009677,wishlist,2025-10-11T05:14:20.800219,0a220531,desktop,
I0054294,U04706,P008947,add_to_cart,2025-11-19T21:33:20.800219,03f6b26d,desktop,
I0054295,U01566,P007786,add_to_cart,2026-03-08T11:05:20.800219,2c0754ab,tablet,
I0054296,U01627,P008947,view,2025-11-16T18:25:20.800219,b4d249df,tablet,
I0054297,U03022,P008035,wishlist,2026-04-23T13:56:20.800219,39bc047b,tablet,
I0054298,U03519,P006721,wishlist,2025-10-13T10:55:20.800219,2e6e404f,mobile,
I0054299,U04924,P003027,view,2025-06-30T02:12:20.800219,cfa57a52,mobile,
I0054300,U03714,P006316,view,2025-08-20T11:40:20.800219,5bdc3577,tablet,
I0054301,U04282,P001939,purchase,2026-03-13T09:53:20.800219,59a6edae,tablet,2.9
I0054302,U00529,P008237,view,2025-11-25T18:58:20.800219,7c60b960,tablet,
I0054303,U02037,P001181,view,2025-10-30T04:04:20.800219,8ee180bc,mobile,
I0054304,U00968,P010469,purchase,2026-03-25T17:24:20.800219,fc5ad0a7,desktop,1.4
I0054305,U02195,P004905,click,2025-10-24T08:05:20.800219,574118d4,mobile,
I0054306,U04919,P006096,add_to_cart,2025-05-13T13:17:20.800219,4376b752,desktop,
I0054307,U02284,P002718,view,2026-02-01T10:17:20.800219,ba3538f4,desktop,
I0054308,U01090,P008541,view,2025-10-03T08:37:20.800219,04aa244c,mobile,
I0054309,U03646,P000404,wishlist,2025-05-12T03:25:20.800219,e8c3da54,tablet,
I0054310,U01894,P007634,add_to_cart,2025-07-08T18:34:20.800219,b87d34d1,tablet,
I0054311,U04025,P006747,click,2025-08-14T10:37:20.800219,f0ef980d,mobile,
I0054312,U03968,P009326,view,2025-10-09T09:49:20.800219,37838427,tablet,
I0054313,U04632,P002745,click,2025-10-19T04:47:20.800219,e74db417,mobile,
I0054314,U00616,P004803,view,2025-08-31T20:41:20.800219,febc56b8,mobile,
I0054315,U04496,P002928,view,2025-06-22T08:33:20.800219,3124164c,desktop,
I0054316,U00166,P008282,view,2025-10-28T00:22:20.800219,cabaf0ba,tablet,
I0054317,U01634,P009886,add_to_cart,2026-03-19T13:21:20.800219,0411a967,desktop,
I0054318,U00250,P008564,wishlist,2025-10-15T16:41:20.800219,44f1c7cc,desktop,
I0054319,U01176,P001995,add_to_cart,2025-11-28T08:20:20.800219,01bd4e2b,desktop,
I0054320,U01442,P001960,click,2025-06-26T03:03:20.800219,49f0e0fa,mobile,
I0054321,U01272,P003125,click,2026-02-09T07:13:20.800219,d165a15d,mobile,
I0054322,U00294,P002140,purchase,2025-08-16T08:03:20.800219,03ab0c09,mobile,3.1
I0054323,U00498,P006885,view,2025-07-15T16:44:20.800219,486b54c9,desktop,
I0054324,U02559,P002428,view,2026-03-20T03:10:20.800219,0a18f361,desktop,
I0054325,U02203,P008106,click,2026-04-15T03:14:20.800219,a17188e7,tablet,
I0054326,U05128,P009386,view,2025-09-21T09:16:20.800219,bc096c24,desktop,
I0054327,U03833,P005153,click,2025-09-06T16:53:20.800219,ba2539f2,tablet,
I0054328,U00315,P010331,add_to_cart,2026-03-03T17:07:20.800219,a92d33a4,tablet,
I0054329,U02943,P005583,click,2025-07-17T16:46:20.800219,a18929c6,tablet,
I0054330,U01532,P007229,wishlist,2025-11-13T19:56:20.800219,072228fb,desktop,
I0054331,U03251,P000646,view,2026-02-21T02:36:20.800219,a75c9d5a,desktop,
I0054332,U04308,P002096,click,2025-09-05T18:21:20.800219,4f6c8912,tablet,
I0054333,U04089,P003575,view,2025-11-07T07:42:20.800219,701dde47,mobile,
I0054334,U04232,P006195,wishlist,2025-09-20T04:09:20.800219,78174bbe,tablet,
I0054335,U04592,P000536,click,2025-08-28T22:00:20.800219,51481fea,desktop,
I0054336,U00789,P010316,view,2025-06-15T14:14:20.800219,0b241ecc,desktop,
I0054337,U03018,P002990,click,2026-03-17T10:26:20.800219,2a35efa6,mobile,
I0054338,U04188,P001761,click,2025-05-13T01:11:20.800219,001ebaa8,tablet,
I0054339,U01101,P008946,view,2025-06-01T13:29:20.800219,51a9185f,tablet,
I0054340,U01189,P000095,click,2026-01-18T22:43:20.800219,b2a4b848,tablet,
I0054341,U04034,P009261,add_to_cart,2026-03-29T16:24:20.800219,1d55f244,tablet,
I0054342,U03651,P006740,add_to_cart,2025-11-13T10:21:20.800219,7f2b1e0d,mobile,
I0054343,U03044,P003313,click,2025-10-24T22:34:20.800219,76a21512,mobile,
I0054344,U00823,P003953,view,2025-12-03T22:25:20.800219,39a13126,tablet,
I0054345,U03586,P002507,click,2026-01-15T21:38:20.800219,20c22961,mobile,
I0054346,U02050,P006688,view,2025-10-30T13:26:20.800219,6f6eaeb6,tablet,
I0054347,U00107,P009764,click,2025-08-03T22:16:20.800219,9cc5a7ba,desktop,
I0054348,U02555,P008755,view,2026-02-13T02:21:20.800219,0b4d1612,tablet,
I0054349,U00552,P006487,view,2025-10-28T03:33:20.800219,1fb9276e,desktop,
I0054350,U04833,P004683,add_to_cart,2025-08-14T16:48:20.800219,d94ad322,mobile,
I0054351,U03564,P006840,view,2025-11-16T20:52:20.800219,e62f0fd3,desktop,
I0054353,U01212,P006317,view,2026-02-13T04:54:20.800219,3b761904,desktop,
I0054354,U03491,P008784,click,2025-08-14T03:33:20.800219,3228df1e,mobile,
I0054355,U02734,P009018,click,2025-06-18T14:51:20.800219,4ac6fd2e,mobile,
I0054356,U00558,P010251,click,2025-07-07T08:12:20.800219,aa7ddaeb,desktop,
I0054357,U01318,P007548,click,2026-04-15T19:17:20.800219,344790e3,mobile,
I0054358,U02210,P001716,view,2025-06-11T00:36:20.800219,e62a2ec6,mobile,
I0054359,U03956,P002417,click,2025-12-25T17:54:20.800219,1e69c626,tablet,
I0054360,U04264,P008726,view,2025-11-01T09:13:20.800219,e727d9f9,desktop,
I0054361,U02584,P009740,click,2025-11-12T04:34:20.800219,50536d9e,mobile,
I0054362,U01242,P005227,view,2025-08-20T20:28:20.800219,98a25c52,desktop,
I0054363,U01725,P010207,view,2025-07-20T04:56:20.800219,3acff795,mobile,
I0054364,U01815,P002956,click,2025-10-13T21:08:20.800219,526ab3b0,mobile,
I0054365,U02496,P006641,click,2026-04-01T15:02:20.800219,066288c5,desktop,
I0054366,U05152,P009129,view,2025-09-27T12:55:20.800219,545c5ac0,desktop,
I0054367,U00835,P001565,view,2026-02-21T12:25:20.800219,db002458,mobile,
I0054368,U03508,P001375,purchase,2025-06-09T15:29:20.800219,c5f8783c,mobile,4.6
I0054369,U04036,P003159,add_to_cart,2025-11-23T21:44:20.800219,92214a79,desktop,
I0054370,U02445,P010194,wishlist,2025-10-06T13:32:20.800219,c85f16aa,desktop,
I0054371,U00182,P005228,view,2026-04-07T00:49:20.800219,6429aaab,tablet,
I0054372,U00952,P007471,view,2025-12-02T08:18:20.800219,da6e03b4,mobile,
I0054373,U03780,P001481,wishlist,2026-02-18T12:13:20.800219,33db4003,tablet,
I0054374,U03015,P006893,purchase,2025-12-18T18:20:20.800219,45e1b15d,desktop,4.6
I0054375,U00266,P010071,click,2025-11-11T00:36:20.800219,bb1c4acf,tablet,
I0054376,U04148,P006919,add_to_cart,2026-03-05T02:52:20.800219,5e9f0eaf,desktop,
I0054377,U04087,P001149,click,2026-03-10T18:33:20.800219,78558590,mobile,
I0054378,U05012,P001124,wishlist,2025-06-16T04:21:20.800219,253c1193,mobile,
I0054379,U01957,P009775,view,2025-08-31T09:05:20.800219,7062f2f7,tablet,
I0054380,U03776,P007183,add_to_cart,2026-01-02T02:02:20.800219,e298949e,tablet,
I0054381,U04676,P000500,view,2025-10-07T14:34:20.800219,5100de14,desktop,
I0054382,U04072,P009299,view,2026-04-08T06:27:20.800219,361b1e66,desktop,
I0054383,U05061,P007911,click,2025-11-03T18:18:20.800219,60a3a964,desktop,
I0054384,U05040,P007393,view,2026-02-12T10:45:20.800219,e6ba0c73,desktop,
I0054385,U05038,P008419,view,2026-03-27T04:30:20.800219,57346908,mobile,
I0054386,U01400,P010382,click,2025-09-10T15:01:20.800219,7f02d62c,tablet,
I0054387,U04334,P003260,view,2025-11-14T16:07:20.800219,8ff7f90e,mobile,
I0054388,U00982,P000718,wishlist,2025-10-28T03:10:20.800219,159fdb68,mobile,
I0054389,U04350,P001229,wishlist,2026-04-13T14:48:20.800219,7598eaf1,tablet,
I0054390,U05063,P005707,add_to_cart,2025-10-20T17:51:20.800219,2e1f5f59,tablet,
I0054391,U00354,P008455,click,2026-04-03T18:11:20.800219,181883a9,desktop,
I0054392,U01133,P005111,add_to_cart,2025-09-04T03:50:20.800219,cbdfbb59,tablet,
I0054393,U00688,P004305,view,2025-10-19T15:13:20.800219,6f41cc5f,tablet,
I0054394,U03872,P006518,view,2026-04-07T15:49:20.800219,531541fd,desktop,
I0054395,U03923,P006206,click,2025-06-25T16:46:20.800219,b630b218,mobile,
I0054396,U01454,P003109,view,2025-07-04T00:57:20.800219,1eddbe43,tablet,
I0054397,U03303,P004709,click,2025-05-17T12:29:20.800219,2ebe070d,tablet,
I0054398,U01255,P004396,view,2026-01-21T22:40:20.800219,c84528ee,mobile,
I0054399,U02124,P003328,click,2025-10-17T12:25:20.800219,66d1e956,mobile,
I0054400,U01608,P004231,view,2025-08-10T12:40:20.800219,278e5e92,tablet,
I0054401,U03442,P009475,view,2025-09-24T16:44:20.800219,8838657f,tablet,
I0054402,U01154,P001464,add_to_cart,2026-01-22T13:14:20.800219,4b6e51d2,tablet,
I0054403,U02888,P001172,view,2025-11-01T07:32:20.800219,c27afa0a,tablet,
I0054404,U01317,P003591,view,2025-07-26T04:51:20.800219,c8b6bb89,desktop,
I0054405,U01118,P007634,view,2025-11-03T03:04:20.800219,c0cfdec1,desktop,
I0054406,U04335,P007143,view,2026-01-23T06:08:20.800219,f75de45b,mobile,
I0054407,U04697,P009000,wishlist,2025-08-18T19:25:20.800219,deeee17d,tablet,
I0054408,U03112,P002844,click,2025-07-16T16:02:20.800219,926237fe,mobile,
I0054409,U03099,P008491,view,2025-07-27T09:30:20.800219,b05134f5,tablet,
I0054410,U01662,P005882,purchase,2025-07-25T15:54:20.800219,aa7917b2,tablet,1.9
I0054411,U04286,P003723,add_to_cart,2025-10-11T05:36:20.800219,76244846,tablet,
I0054412,U00128,P008331,add_to_cart,2025-09-11T21:02:20.800219,58e933d6,tablet,
I0054413,U04938,P009994,add_to_cart,2026-01-16T10:07:20.800219,5a865e7f,mobile,
I0054414,U03594,P009822,view,2026-02-20T13:16:20.800219,640edf40,mobile,
I0054415,U02251,P006113,view,2026-04-06T10:47:20.800219,d6195d0a,tablet,
I0054416,U01305,P007510,view,2026-01-08T10:43:20.800219,e98412e6,mobile,
I0054417,U00239,P001828,view,2025-10-05T12:30:20.800219,004c6639,mobile,
I0054418,U01240,P002758,view,2026-05-05T06:06:20.800219,07a3f150,mobile,
I0054419,U02495,P008086,click,2025-12-11T06:45:20.800219,a195ef55,mobile,
I0054420,U02139,P003812,view,2025-09-07T13:51:20.800219,f4a4198a,tablet,
I0054421,U01520,P008402,wishlist,2025-09-25T01:55:20.800219,b3eeb41f,desktop,
I0054422,U03025,P008952,wishlist,2025-08-19T04:21:20.800219,01b8628c,mobile,
I0054423,U04006,P008461,click,2026-01-19T06:37:20.800219,6d293b6d,tablet,
I0054424,U01296,P004463,view,2026-01-09T04:37:20.800219,ae195258,mobile,
I0054425,U00035,P000070,wishlist,2026-05-07T22:45:20.800219,18abe877,mobile,
I0054426,U04501,P004528,wishlist,2026-01-04T21:31:20.800219,f3df85a2,mobile,
I0054427,U00866,P003302,view,2025-12-24T16:26:20.800219,b12e9fa1,desktop,
I0054428,U02136,P000229,click,2025-05-19T04:54:20.800219,6c05098e,tablet,
I0054429,U04010,P005062,add_to_cart,2026-05-04T20:53:20.800219,f2397f81,tablet,
I0054430,U03866,P007803,view,2025-08-19T10:28:20.800219,2350ae5d,desktop,
I0054431,U02723,P009767,click,2025-06-15T20:07:20.800219,24a4244d,mobile,
I0054432,U02170,P005934,click,2025-07-03T23:40:20.800219,74e578c9,tablet,
I0054433,U02717,P009201,add_to_cart,2026-03-15T14:13:20.800219,c7eeace9,desktop,
I0054434,U02988,P003624,add_to_cart,2025-11-20T09:16:20.800219,004d764f,tablet,
I0054435,U04595,P009366,add_to_cart,2026-04-27T22:56:20.800219,b5abd3b6,tablet,
I0054436,U01196,P000478,view,2025-12-25T13:02:20.800219,db99d8bc,mobile,
I0054437,U00719,P007028,purchase,2025-06-10T22:04:20.800219,19ae8d12,desktop,4.6
I0054438,U01186,P006206,click,2026-01-08T22:42:20.800219,7a5bc14d,desktop,
I0054439,U01717,P006011,click,2025-11-22T07:13:20.800219,5cf11c97,desktop,
I0054440,U01089,P002169,view,2025-10-30T00:24:20.800219,16803708,desktop,
I0054441,U00964,P003045,click,2025-11-12T06:38:20.800219,66f1c1c3,mobile,
I0054442,U02007,P008715,view,2026-03-05T19:26:20.800219,712340ed,tablet,
I0054443,U01446,P005406,click,2026-04-15T02:37:20.800219,19333fd0,mobile,
I0054444,U01335,P010101,add_to_cart,2025-08-31T11:56:20.800219,7c804dfa,desktop,
I0054445,U04211,P004034,click,2025-05-29T13:12:20.800219,27adf73f,mobile,
I0054446,U00754,P006788,add_to_cart,2025-08-18T08:58:20.800219,c1dc75b8,tablet,
I0054447,U00838,P009532,click,2025-11-03T00:36:20.800219,e03a7a1a,mobile,
I0054448,U05073,P002219,click,2026-03-10T22:39:20.800219,41a63cee,mobile,
I0054449,U00219,P002411,view,2026-04-17T14:00:20.800219,3ce600b7,tablet,
I0054450,U00837,P006295,view,2025-05-29T03:08:20.800219,8a2ba75a,desktop,
I0054451,U00657,P006506,add_to_cart,2025-11-14T13:33:20.800219,51daa726,mobile,
I0054452,U04711,P001468,view,2026-04-09T02:05:20.800219,74da78de,mobile,
I0054453,U01803,P000869,purchase,2025-11-28T14:17:20.800219,fafc6cec,tablet,2.0
I0054454,U03516,P000924,wishlist,2025-10-06T18:30:20.800219,fcab7955,mobile,
I0054455,U03640,P010263,view,2025-10-06T18:22:20.800219,dc5f6f0c,mobile,
I0054456,U01540,P005569,add_to_cart,2025-08-01T05:39:20.800219,7defac4c,mobile,
I0054457,U04789,P000390,click,2025-09-14T12:34:20.800219,ed84d62f,mobile,
I0054458,U05188,P004347,click,2026-04-27T00:02:20.800219,ce32d376,desktop,
I0054459,U02628,P005683,add_to_cart,2026-05-05T19:57:20.800219,1fb8a576,tablet,
I0054460,U04910,P001249,purchase,2025-10-25T17:36:20.800219,5c2f2ba2,tablet,3.4
I0054461,U02137,P002836,purchase,2025-09-07T17:16:20.800219,4f9517ee,mobile,5.0
I0054462,U05069,P007103,add_to_cart,2025-08-06T19:38:20.800219,bd37a5ae,mobile,
I0054463,U02215,P009712,wishlist,2025-08-18T08:36:20.800219,5763d552,tablet,
I0054464,U03715,P002315,add_to_cart,2025-06-06T10:48:20.800219,667142bf,desktop,
I0054465,U00217,P005237,click,2025-09-18T17:26:20.800219,05c54e07,tablet,
I0054466,U01423,P000160,click,2026-01-03T17:12:20.800219,8c9efc3e,tablet,
I0054467,U03025,P001003,view,2026-01-31T20:16:20.800219,047629fc,desktop,
I0054468,U00582,P000117,click,2026-01-25T22:48:20.800219,eeef207a,tablet,
I0054469,U01516,P009753,add_to_cart,2025-06-14T11:33:20.800219,80faf8d4,tablet,
I0054470,U02045,P000552,add_to_cart,2025-08-23T19:57:20.800219,7b6fd92b,mobile,
I0054471,U04298,P007566,add_to_cart,2026-04-21T21:55:20.800219,b2d122fa,tablet,
I0054472,U02978,P006806,view,2025-05-29T16:15:20.800219,c97a2438,tablet,
I0054473,U00001,P006759,view,2025-12-20T11:59:20.800219,ba0370f9,desktop,
I0054474,U02448,P006133,add_to_cart,2026-04-19T10:10:20.800219,fbc6755d,tablet,
I0054475,U02669,P001089,click,2025-05-10T05:27:20.800219,78fa425a,desktop,
I0054476,U03005,P002382,add_to_cart,2026-03-09T18:14:20.800219,0d543e21,desktop,
I0054477,U04722,P009806,click,2026-01-12T01:55:20.800219,9aa132bc,desktop,
I0054478,U02679,P005749,view,2026-01-20T16:53:20.800219,48c22173,desktop,
I0054479,U03353,P004014,view,2025-08-09T09:22:20.800219,427f358b,desktop,
I0054480,U01119,P007291,purchase,2026-04-03T03:09:20.800219,74eb8dad,mobile,2.8
I0054481,U00077,P008455,view,2025-11-05T02:46:20.800219,6f53c3df,mobile,
I0054482,U03657,P006860,purchase,2026-01-22T02:53:20.800219,014511cf,tablet,2.4
I0054483,U03445,P000417,view,2025-11-17T01:35:20.800219,9ed7db12,tablet,
I0054484,U04001,P000807,click,2025-07-19T00:34:20.800219,506ba9e6,mobile,
I0054485,U04609,P008842,view,2025-11-14T02:49:20.800219,aa3dbe20,tablet,
I0054486,U01109,P004054,view,2025-08-27T17:45:20.800219,41f76c83,mobile,
I0054487,U02660,P005821,view,2025-12-25T20:57:20.800219,f3348dca,mobile,
I0054488,U00296,P001907,view,2026-02-09T02:41:20.800219,faff25f1,tablet,
I0054489,U04507,P001448,wishlist,2025-08-14T12:51:20.800219,2d4e0f12,desktop,
I0054490,U00717,P001832,click,2025-08-18T21:22:20.800219,22939722,desktop,
I0054491,U03484,P007229,view,2025-12-22T08:14:20.800219,b1cc4681,desktop,
I0054492,U01395,P004649,view,2025-12-30T17:41:20.800219,7b93d4c7,mobile,
I0054493,U01059,P009616,view,2025-07-29T18:10:20.800219,b6d503f6,tablet,
I0054494,U02908,P006059,wishlist,2025-10-16T22:32:20.800219,7180f987,desktop,
I0054495,U03614,P008220,view,2026-02-05T22:46:20.800219,b1e492bc,mobile,
I0054496,U01788,P005571,view,2025-11-01T11:31:20.800219,abff6bf2,tablet,
I0054497,U03822,P002844,view,2025-09-01T19:53:20.800219,1176e390,mobile,
I0054498,U00327,P000767,view,2026-03-22T13:59:20.800219,d0418567,desktop,
I0054499,U04592,P008852,click,2025-11-07T05:02:20.800219,04415804,mobile,
I0054500,U04117,P009912,view,2025-10-07T11:17:20.800219,967c527f,tablet,
I0054501,U00230,P006938,add_to_cart,2025-06-30T04:59:20.800219,48b29900,mobile,
I0054502,U02165,P008096,add_to_cart,2026-01-08T09:16:20.800219,65cd4daf,mobile,
I0054503,U04226,P001692,click,2026-03-18T08:33:20.800219,27d159f2,desktop,
I0054504,U02584,P009353,click,2025-06-10T13:11:20.800219,47597e98,mobile,
I0054505,U00443,P003839,view,2025-08-20T15:39:20.800219,7d12994b,tablet,
I0054506,U02442,P006289,wishlist,2026-01-12T12:49:20.800219,13019d1b,tablet,
I0054507,U03069,P002079,purchase,2026-05-05T08:38:20.800219,4c2fbf86,mobile,3.8
I0054508,U04938,P002136,click,2026-05-02T10:42:20.800219,7fc099d9,mobile,
I0054509,U02053,P004972,add_to_cart,2026-02-24T00:06:20.800219,42d3fc13,desktop,
I0054510,U02690,P005069,view,2025-07-08T01:33:20.800219,3ad745e5,mobile,
I0054511,U00958,P010081,click,2026-02-08T23:22:20.800219,0434abb3,mobile,
I0054512,U02050,P000448,click,2025-09-22T03:39:20.800219,d90a34ba,desktop,
I0054513,U04902,P005197,view,2025-08-24T04:17:20.800219,8a712929,desktop,
I0054514,U04094,P007063,click,2025-05-25T10:40:20.800219,3fb340b0,mobile,
I0054515,U01833,P001153,view,2025-09-28T16:16:20.800219,98ea6949,tablet,
I0054516,U02660,P005191,wishlist,2025-08-31T11:34:20.800219,e2851ebe,mobile,
I0054517,U04693,P004769,wishlist,2025-10-04T18:52:20.800219,dd5f9c49,mobile,
I0054518,U04488,P007896,click,2026-02-20T16:53:20.800219,9647aff1,desktop,
I0054519,U04063,P006440,add_to_cart,2025-07-28T10:07:20.800219,74bcd177,desktop,
I0054520,U03866,P004603,click,2026-05-01T05:50:20.800219,a92d3fb4,mobile,
I0054521,U01878,P002214,click,2025-09-22T13:00:20.800219,83d48dcf,desktop,
I0054522,U04226,P007186,view,2025-10-31T07:51:20.800219,26f27077,desktop,
I0054523,U03586,P002357,view,2025-06-26T23:08:20.800219,d7024ceb,mobile,
I0054524,U02272,P000581,wishlist,2025-06-30T07:46:20.800219,c9ae765e,desktop,
I0054525,U03733,P009550,view,2025-07-09T10:06:20.800219,2e6b2122,tablet,
I0054526,U02165,P008539,view,2025-07-19T13:51:20.800219,4c2da1cf,desktop,
I0054527,U01543,P005950,click,2025-12-02T19:09:20.800219,ed80abdf,desktop,
I0054528,U00197,P007209,click,2026-03-31T20:05:20.800219,c002c0dd,desktop,
I0054529,U01916,P002647,view,2026-03-04T03:59:20.800219,d2b71543,mobile,
I0054530,U02854,P003732,purchase,2025-06-08T02:04:20.800219,9618e517,desktop,4.5
I0054531,U00723,P000454,add_to_cart,2026-04-02T21:38:20.800219,657f11c8,mobile,
I0054532,U00289,P004625,add_to_cart,2025-12-19T20:31:20.800219,b5d202ad,mobile,
I0054533,U02402,P003127,view,2026-02-26T22:55:20.800219,ff5c7cd2,mobile,
I0054534,U00377,P008428,view,2025-07-18T14:56:20.800219,9e353df3,desktop,
I0054535,U03587,P008517,click,2025-10-18T07:14:20.800219,8b68ff54,desktop,
I0054536,U03266,P007039,view,2025-10-24T02:45:20.800219,1093cf46,tablet,
I0054537,U04049,P007028,wishlist,2025-12-17T07:17:20.800219,86d564b8,desktop,
I0054538,U03559,P001835,add_to_cart,2025-10-31T15:51:20.800219,40147a34,mobile,
I0054539,U04717,P005975,view,2026-02-12T06:08:20.800219,3ab12375,mobile,
I0054540,U01581,P008773,view,2025-11-04T23:49:20.800219,54a24d94,desktop,
I0054541,U01571,P009233,view,2025-06-01T09:45:20.800219,7e1a402a,mobile,
I0054542,U03323,P007242,add_to_cart,2026-03-15T12:55:20.800219,8e8bbc0d,tablet,
I0054543,U05193,P005148,wishlist,2026-04-20T09:05:20.800219,2ec2c570,tablet,
I0054544,U02653,P003797,wishlist,2026-03-23T12:23:20.800219,3e1912b2,mobile,
I0054545,U03692,P005891,view,2025-11-18T04:58:20.800219,e654e2d8,mobile,
I0054546,U03652,P004668,add_to_cart,2026-03-18T22:10:20.800219,5788c5cd,mobile,
I0054547,U03198,P002717,add_to_cart,2026-04-05T20:31:20.800219,82176ba7,tablet,
I0054548,U01979,P004668,view,2025-06-24T17:42:20.800219,c96940a6,tablet,
I0054549,U00539,P009338,click,2025-12-29T21:17:20.800219,742b5794,mobile,
I0054550,U04785,P007871,click,2025-08-08T21:18:20.800219,e8c9a74c,tablet,
I0054551,U03935,P003107,wishlist,2026-01-20T15:16:20.800219,2ac52b3b,tablet,
I0054552,U00548,P001367,click,2025-12-15T08:26:20.800219,f4b3f661,mobile,
I0054553,U02096,P002006,view,2026-04-11T15:11:20.800219,3facc09d,tablet,
I0054554,U03836,P001003,add_to_cart,2026-05-05T13:06:20.800219,1c26c786,desktop,
I0054555,U00198,P002675,click,2025-10-05T19:38:20.800219,3a4e8ec6,tablet,
I0054556,U01067,P005112,wishlist,2025-05-25T10:28:20.800219,3b492443,desktop,
I0054557,U02889,P007989,add_to_cart,2025-10-04T11:46:20.800219,e71f7781,mobile,
I0054558,U02233,P009468,click,2025-12-08T10:12:20.800219,0333f03b,mobile,
I0054559,U03540,P008498,wishlist,2025-05-29T09:45:20.800219,037be896,mobile,
I0054560,U02924,P008402,view,2026-01-13T01:49:20.800219,2a91f945,desktop,
I0054561,U00521,P008435,click,2025-05-30T16:54:20.800219,98969a72,mobile,
I0054562,U02593,P003503,view,2025-08-19T09:11:20.800219,87977aa7,mobile,
I0054563,U04865,P007172,view,2025-10-03T00:16:20.800219,3766c9c5,mobile,
I0054564,U00133,P002706,click,2025-12-15T11:21:20.800219,5f59cac1,desktop,
I0054565,U00315,P002624,view,2026-04-20T06:57:20.800219,f76e1935,mobile,
I0054566,U05156,P007276,add_to_cart,2025-09-02T08:18:20.800219,534f2791,tablet,
I0054567,U03055,P009784,add_to_cart,2025-10-18T09:46:20.800219,6696605b,desktop,
